user_id,session_length,pages_viewed,time_per_page,actions_count,device_type,time_of_day
215,13.762289403898425,2,4.587429801299475,16,tablet,21
252,0.37372952321478464,10,0.033975411201344057,1,tablet,9
190,2.909366218823972,6,0.41562374554628173,16,tablet,23
296,12.494918749560258,4,2.4989837499120515,19,desktop,7
213,22.557667543306135,5,3.759611257217689,9,tablet,14
208,7.167791122084008,6,1.0239701602977154,9,tablet,20
237,7.5952950235306895,4,1.5190590047061379,9,mobile,19
338,1.1336133854066337,5,0.18893556423443894,17,tablet,22
367,5.9314324608355085,6,0.8473474944050726,12,mobile,21
53,7.6060679905529,3,1.901516997638225,13,desktop,3
280,2.7769280326065333,7,0.34711600407581666,8,desktop,1
410,3.1367461187854384,7,0.3920932648481798,16,tablet,23
217,4.73664984802472,8,0.5262944275583021,18,desktop,5
252,0.20275360750314514,4,0.04055072150062903,1,tablet,2
188,3.8872476125613575,7,0.4859059515701697,1,desktop,6
380,2.3755693562362987,3,0.5938923390590747,12,tablet,9
493,3.9674923023198265,4,0.7934984604639653,6,tablet,22
41,1.2756310328478127,4,0.25512620656956253,9,mobile,5
157,22.120798999430246,0,22.120798999430246,5,mobile,15
15,9.003988138795599,1,4.501994069397799,16,mobile,1
301,11.366329578930316,1,5.683164789465158,18,mobile,23
65,15.567090323777911,7,1.945886290472239,17,tablet,16
345,6.900364218488852,5,1.1500607030814753,18,desktop,12
327,0.9093209451745585,5,0.15155349086242642,1,tablet,0
9,7.702583632948226,8,0.8558426258831362,19,mobile,5
344,8.839230578713735,3,2.209807644678434,8,mobile,4
129,13.682166488084093,5,2.280361081347349,3,desktop,12
492,5.6503464938298205,3,1.4125866234574551,5,mobile,22
136,1.3648466672931223,5,0.2274744445488537,8,tablet,17
472,3.337621802617039,1,1.6688109013085195,19,tablet,11
63,4.511148254746234,7,0.5638935318432793,18,tablet,6
139,10.382246116218617,2,3.4607487054062056,18,tablet,14
499,8.457817212014195,4,1.691563442402839,1,tablet,2
81,4.402067596518061,6,0.6288667995025802,15,desktop,15
392,43.06195772169812,7,5.382744715212265,18,tablet,0
163,9.308330084672093,9,0.9308330084672093,7,mobile,15
419,2.7079452875679992,4,0.5415890575135999,16,mobile,23
289,1.0734300462488686,1,0.5367150231244343,16,mobile,11
379,1.6588829258982587,4,0.33177658517965175,15,mobile,18
261,2.8230684939514097,6,0.40329549913591567,6,desktop,7
490,1.7516487495429403,3,0.43791218738573506,9,mobile,22
231,2.064917454545804,4,0.4129834909091608,7,desktop,11
41,3.3560584821544652,2,1.118686160718155,14,mobile,14
28,1.90402433662887,6,0.2720034766612672,11,desktop,1
135,22.707514493559152,8,2.523057165951017,16,desktop,16
201,0.8363571259200016,7,0.1045446407400002,6,desktop,6
328,7.434123501127027,2,2.4780411670423423,16,mobile,12
268,5.283055564893023,6,0.7547222235561462,16,desktop,0
418,40.3864216601592,9,4.03864216601592,12,tablet,5
33,1.188273456974049,3,0.29706836424351224,17,tablet,12
48,5.072579937424305,8,0.5636199930471449,5,mobile,10
407,34.89059664126715,7,4.361324580158394,13,tablet,9
62,20.062440619681546,6,2.866062945668792,8,tablet,15
216,16.986630340361796,10,1.5442391218510723,5,tablet,23
293,2.9827508353350463,5,0.49712513922250773,12,mobile,22
99,1.873995327864875,5,0.31233255464414583,9,mobile,19
172,11.045595986817835,5,1.840932664469639,3,tablet,16
360,26.503850949599553,5,4.4173084915999254,3,mobile,16
214,8.136504219047422,4,1.6273008438094845,1,desktop,3
475,8.477275614585865,10,0.770661419507806,18,tablet,4
35,3.284750308106508,3,0.821187577026627,12,mobile,22
449,14.674737584120885,2,4.891579194706962,9,mobile,13
227,2.0707798214607083,6,0.2958256887801012,9,tablet,19
101,3.910878131192326,4,0.7821756262384653,18,mobile,9
431,5.541445500698305,4,1.108289100139661,18,tablet,13
462,7.084849626446985,8,0.787205514049665,7,mobile,0
131,2.7761258356960585,5,0.4626876392826764,4,desktop,10
257,1.2198327214413545,4,0.2439665442882709,13,tablet,22
5,9.431996574293565,7,1.1789995717866957,17,desktop,17
218,3.4056336843654176,4,0.6811267368730836,2,tablet,15
255,8.704530682924435,2,2.9015102276414786,14,mobile,17
398,1.676647527706798,2,0.5588825092355993,3,desktop,7
359,6.561213780285275,3,1.6403034450713188,5,mobile,9
283,7.605472481290779,3,1.9013681203226946,14,tablet,9
393,0.5321465145712133,8,0.05912739050791259,3,tablet,4
207,4.103836013804233,6,0.5862622876863189,7,tablet,9
15,1.443493268319316,0,1.443493268319316,18,tablet,17
346,0.6547225877252488,8,0.07274695419169432,13,tablet,20
42,46.012013113953245,5,7.668668852325541,10,desktop,23
380,3.8913002251942026,4,0.7782600450388405,13,tablet,5
461,16.600706137698985,5,2.766784356283164,16,mobile,2
179,2.938888342934014,7,0.36736104286675175,9,desktop,7
63,11.441413510203516,6,1.634487644314788,2,mobile,8
352,14.280662228282086,3,3.5701655570705215,5,tablet,4
231,9.054465941691397,4,1.8108931883382795,17,mobile,1
241,6.378566440452717,2,2.126188813484239,4,desktop,1
52,5.307578135053777,4,1.0615156270107555,17,desktop,6
96,4.290433017039748,1,2.145216508519874,9,desktop,16
388,26.52556048220781,9,2.652556048220781,2,mobile,9
222,17.75607071141798,3,4.439017677854495,18,desktop,11
485,33.53176389415692,1,16.76588194707846,11,mobile,1
407,1.3272854183610554,5,0.22121423639350923,13,tablet,9
231,13.125513634605074,4,2.625102726921015,8,tablet,19
237,27.861272652612406,6,3.980181807516058,1,mobile,0
143,1.9995580970079767,5,0.3332596828346628,17,desktop,3
171,0.6881031747249687,8,0.07645590830277431,12,mobile,12
29,13.513931531886222,5,2.252321921981037,4,mobile,11
36,8.544271441986698,7,1.0680339302483373,13,mobile,10
13,18.44077141321478,4,3.688154282642956,9,tablet,9
160,1.505582464141926,1,0.752791232070963,7,mobile,14
327,15.860501110318681,5,2.6434168517197802,5,tablet,4
187,2.2517977306702295,4,0.4503595461340459,5,mobile,16
243,1.78715198965518,3,0.446787997413795,17,tablet,4
86,1.794446565599507,2,0.5981488551998356,9,mobile,1
284,16.851032825640086,12,1.2962332942800066,6,mobile,8
66,10.942136390159689,5,1.8236893983599483,19,desktop,5
170,7.403759563460444,10,0.6730690512236767,16,desktop,17
45,4.444614016780681,6,0.6349448595400974,2,mobile,13
62,20.972026672943326,1,10.486013336471663,10,mobile,18
441,4.98312749697445,6,0.7118753567106356,16,mobile,13
134,16.960826628480696,2,5.653608876160232,5,mobile,7
284,5.782748811138804,4,1.1565497622277607,15,desktop,16
28,4.731195658177371,5,0.7885326096962285,13,tablet,2
108,6.2116105989960255,8,0.6901789554440029,13,mobile,9
44,3.5864527543064204,4,0.7172905508612841,13,desktop,16
340,13.767773129369393,2,4.5892577097897975,15,mobile,10
286,6.98602815695596,1,3.49301407847798,14,mobile,7
446,2.6424253099706525,8,0.2936028122189614,8,tablet,0
331,22.983398495505835,8,2.553710943945093,11,mobile,12
128,4.843317423587113,4,0.9686634847174226,18,mobile,20
348,7.8428238217776345,1,3.9214119108888172,4,tablet,3
473,23.694956087096266,9,2.3694956087096264,10,tablet,6
231,9.787993038573306,4,1.9575986077146612,1,tablet,13
190,1.2431461585777974,2,0.4143820528592658,5,tablet,4
225,28.106166839322093,4,5.621233367864418,13,desktop,23
385,9.880769289348262,3,2.4701923223370654,1,desktop,10
377,4.078263155513094,8,0.45314035061256597,8,desktop,16
283,1.499768206164258,9,0.1499768206164258,3,mobile,4
446,15.800013956802669,4,3.160002791360534,3,tablet,19
121,9.677755075628523,4,1.9355510151257047,7,tablet,2
116,7.624138580490282,5,1.270689763415047,4,desktop,4
461,22.433033305364454,11,1.8694194421137045,3,mobile,14
233,15.539900136960721,8,1.7266555707734135,15,mobile,18
259,1.644913201263409,6,0.23498760018048698,8,mobile,15
359,3.735625513958005,2,1.2452085046526682,3,desktop,7
198,2.8566961854883792,8,0.3174106872764866,7,mobile,12
456,13.623680618684116,7,1.7029600773355145,18,mobile,15
411,0.3410753985783793,6,0.048725056939768474,11,mobile,2
137,8.43713556386143,5,1.4061892606435717,11,tablet,0
318,14.374137158597788,3,3.593534289649447,17,desktop,8
165,20.93667344385938,5,3.4894455739765635,6,tablet,8
225,4.186745935450927,3,1.0466864838627317,8,tablet,21
307,17.21807963541003,3,4.304519908852508,1,desktop,16
234,1.1724388509877735,7,0.14655485637347168,10,tablet,23
172,18.737439572116877,4,3.7474879144233753,19,mobile,1
152,1.3637963052807085,4,0.2727592610561417,3,mobile,8
463,5.0631463120986435,6,0.723306616014092,4,mobile,23
315,15.960053633264899,6,2.2800076618949854,11,mobile,18
374,1.6242178992041616,3,0.4060544748010404,15,desktop,12
160,2.6039302244475095,4,0.5207860448895019,1,tablet,4
96,12.810430976449055,6,1.8300615680641508,9,tablet,8
472,12.730961719916946,6,1.8187088171309924,11,mobile,12
233,10.248442087373908,6,1.4640631553391297,19,mobile,0
180,11.84001709087617,6,1.69143101298231,13,tablet,14
113,7.824691011956382,3,1.9561727529890955,16,desktop,3
318,2.9008369925940993,5,0.48347283209901654,4,tablet,3
497,4.241831937932634,2,1.4139439793108781,1,mobile,19
442,2.0040127451653182,5,0.3340021241942197,13,mobile,9
52,23.908761393236517,3,5.977190348309129,1,desktop,5
268,8.756090546365986,3,2.1890226365914964,5,tablet,23
295,5.122456594790224,5,0.8537427657983706,5,desktop,11
386,6.199075063211633,11,0.5165895886009694,14,desktop,19
387,29.42823736997211,7,3.6785296712465136,14,mobile,15
113,1.6646955012850069,7,0.20808693766062586,8,tablet,2
101,8.824446091085541,4,1.764889218217108,4,mobile,13
113,7.049944407931773,1,3.5249722039658864,7,tablet,0
440,9.453443180030728,4,1.8906886360061457,19,mobile,9
81,0.18276180406497233,5,0.03046030067749539,15,mobile,14
187,20.566935225406965,4,4.113387045081393,4,tablet,6
113,26.89988536691252,4,5.379977073382504,19,tablet,3
2,8.327154639433976,7,1.040894329929247,9,mobile,13
130,11.928707405259582,6,1.704101057894226,13,tablet,23
220,25.574693578456262,8,2.8416326198284736,14,mobile,15
54,12.283974533925182,4,2.4567949067850363,14,tablet,13
343,1.655105091241217,3,0.41377627281030427,10,mobile,2
485,8.587021498525601,0,8.587021498525601,16,mobile,16
224,9.33220857034015,4,1.86644171406803,5,mobile,20
225,5.518745039228211,1,2.7593725196141055,6,desktop,13
385,13.334903038833922,4,2.666980607766784,2,tablet,17
403,27.236768857624746,3,6.8091922144061865,13,mobile,2
126,25.978762130541174,5,4.329793688423529,13,desktop,21
130,5.9936429630361765,6,0.8562347090051681,19,mobile,18
53,1.2017870455178419,6,0.17168386364540597,18,desktop,2
172,41.89173989120707,4,8.378347978241413,19,mobile,11
218,18.25718110818443,4,3.651436221636886,1,mobile,21
160,1.331459597170634,5,0.22190993286177232,8,desktop,4
198,25.36307940963276,1,12.68153970481638,16,desktop,9
416,20.394239312268635,9,2.0394239312268634,2,tablet,8
247,7.315513859686492,7,0.9144392324608115,8,tablet,0
324,8.94713786829075,5,1.491189644715125,6,desktop,12
439,5.091648434090136,4,1.0183296868180272,16,tablet,2
203,0.5631814924329379,5,0.09386358207215632,11,desktop,18
184,4.082648863007411,4,0.8165297726014822,17,tablet,10
123,16.238079110661786,1,8.119039555330893,19,mobile,15
401,0.04642784066342885,3,0.011606960165857213,11,tablet,5
255,4.057138965901687,7,0.5071423707377108,8,mobile,23
294,5.077780948546781,6,0.725397278363826,4,mobile,2
280,7.708830241238818,10,0.7008027492035289,11,tablet,18
325,25.239254761530418,4,5.047850952306083,8,desktop,5
372,4.251771108907901,5,0.7086285181513169,9,mobile,7
98,4.261064859584953,6,0.6087235513692789,2,mobile,21
198,13.375089516655656,6,1.910727073807951,16,tablet,12
470,6.018777734923394,8,0.668753081658155,6,desktop,11
395,2.5438247370272538,4,0.5087649474054508,19,desktop,9
240,6.022823505761551,3,1.5057058764403877,8,tablet,2
144,1.5181992193138705,3,0.3795498048284676,14,desktop,3
97,1.9405450320809674,9,0.19405450320809675,16,tablet,0
201,6.898880428028177,7,0.8623600535035221,12,tablet,12
124,5.42876216256007,2,1.8095873875200235,5,tablet,23
187,24.632927352528128,2,8.210975784176043,19,mobile,3
326,4.500345830397283,4,0.9000691660794565,18,mobile,21
464,8.68902383785272,6,1.2412891196932456,9,mobile,10
349,10.00390772517848,9,1.000390772517848,2,tablet,18
259,0.13180944825659227,11,0.010984120688049355,12,mobile,10
148,10.89268197035989,4,2.178536394071978,2,mobile,11
252,1.9605864019924821,7,0.24507330024906027,10,mobile,10
443,32.45998272272426,7,4.057497840340533,1,tablet,5
420,1.6094690431018008,3,0.4023672607754502,4,tablet,11
403,5.355011145366069,7,0.6693763931707586,12,tablet,8
346,0.8921343765050314,5,0.14868906275083857,9,mobile,9
451,57.68081615150759,2,19.226938717169197,4,desktop,2
147,6.975468656582261,9,0.6975468656582261,9,mobile,2
148,9.048193240889457,6,1.2925990344127796,6,mobile,19
352,0.6943205082825417,3,0.17358012707063541,1,tablet,22
199,13.86136255215999,6,1.9801946503085701,10,tablet,15
308,2.356028382502632,3,0.589007095625658,14,mobile,2
489,22.833148568116304,2,7.611049522705435,18,mobile,9
417,2.2958882816083332,8,0.2550986979564815,6,desktop,23
424,2.1157042980881586,4,0.4231408596176317,18,desktop,10
128,0.37234341857672165,5,0.062057236429453606,16,tablet,7
39,6.387857932954639,4,1.2775715865909278,15,desktop,5
338,8.320441036761805,3,2.0801102591904512,16,desktop,19
360,0.6796694017915648,4,0.13593388035831294,8,tablet,10
129,14.940025935983723,3,3.7350064839959307,13,desktop,20
267,6.038346502936217,11,0.5031955419113514,11,mobile,11
476,7.431576545925969,6,1.0616537922751383,7,desktop,15
441,5.811814717875803,5,0.9686357863126339,17,tablet,17
473,5.120982012749213,5,0.8534970021248688,18,mobile,12
434,8.201634571378747,5,1.3669390952297913,19,desktop,21
151,1.6870300676095549,3,0.4217575169023887,13,mobile,2
415,2.008050862086255,6,0.286864408869465,15,mobile,14
478,19.789493282961402,4,3.9578986565922802,1,desktop,21
298,29.209117092646856,5,4.868186182107809,16,desktop,20
99,4.673021874751385,3,1.1682554686878464,5,tablet,13
263,3.15731365692666,7,0.3946642071158325,3,tablet,17
252,10.328232650944571,3,2.5820581627361427,10,mobile,13
144,5.254895676072463,6,0.7506993822960661,19,tablet,4
346,0.2571414873264703,7,0.03214268591580879,5,mobile,20
112,1.697836032995106,1,0.848918016497553,7,mobile,13
500,12.586832598530455,6,1.7981189426472077,14,tablet,7
60,10.756497823175357,4,2.1512995646350714,3,tablet,22
369,0.27469857884440096,2,0.09156619294813366,13,tablet,14
2,2.50992973866705,2,0.83664324622235,13,desktop,14
385,2.62761578950931,5,0.43793596491821835,10,mobile,18
304,11.144147228278518,5,1.857357871379753,2,mobile,19
254,0.19907381292139403,3,0.04976845323034851,6,mobile,5
140,1.099360586013728,5,0.18322676433562135,8,tablet,18
453,16.090184272962414,11,1.3408486894135345,4,tablet,7
37,1.9667770945178533,2,0.6555923648392844,12,tablet,5
160,10.576990889205769,6,1.510998698457967,15,tablet,19
9,2.7204862220899524,5,0.4534143703483254,8,tablet,22
233,1.0474003348487133,3,0.2618500837121783,7,desktop,14
99,2.786195164114473,4,0.5572390328228946,14,tablet,2
147,12.810948130970319,10,1.164631648270029,19,mobile,9
304,19.358363374539294,1,9.679181687269647,14,tablet,14
208,17.732509999755642,8,1.970278888861738,13,mobile,23
131,5.061424894750885,3,1.2653562236877212,1,tablet,15
404,11.02876778404595,5,1.8381279640076584,19,tablet,16
152,2.293934103289808,4,0.4587868206579616,1,mobile,18
54,3.4693358861251684,11,0.28911132384376403,4,mobile,10
120,22.665986286309042,3,5.666496571577261,10,mobile,15
161,0.13087188396285002,4,0.026174376792570002,3,mobile,4
408,0.8938713963044913,3,0.22346784907612283,9,desktop,4
116,2.330502802398152,3,0.582625700599538,3,mobile,13
75,0.26890535224316886,8,0.029878372471463206,6,tablet,17
113,2.0020300329027276,1,1.0010150164513638,6,tablet,7
456,8.747687287443666,5,1.457947881240611,12,desktop,4
420,5.471863183678004,7,0.6839828979597505,1,mobile,6
422,22.318630208218273,3,5.579657552054568,16,tablet,15
104,17.006959030194785,7,2.125869878774348,5,desktop,22
340,4.1827280516903205,5,0.6971213419483867,9,tablet,13
254,3.0032625214727853,7,0.37540781518409816,10,desktop,4
227,4.7753980810853776,5,0.7958996801808963,13,desktop,23
112,8.923177501433052,7,1.1153971876791315,15,mobile,8
473,3.120617098152729,5,0.5201028496921215,12,desktop,3
99,9.785622455470875,4,1.957124491094175,5,tablet,3
153,5.266360392798112,5,0.8777267321330187,5,tablet,15
349,8.030673665148445,11,0.6692228054290371,18,mobile,23
402,5.72925395091112,7,0.71615674386389,12,mobile,16
384,3.4879997526233315,6,0.4982856789461902,3,desktop,14
366,29.652672211522034,3,7.413168052880509,7,mobile,3
338,14.422545037326362,0,14.422545037326362,17,tablet,5
194,1.5095449812302086,10,0.13723136193001897,19,tablet,15
310,20.285049277193238,5,3.380841546198873,18,mobile,3
163,6.683203296619165,5,1.1138672161031942,1,mobile,5
208,22.495394902897434,3,5.623848725724359,5,mobile,4
445,16.087144539299004,4,3.2174289078598006,2,desktop,15
169,5.537566192586073,2,1.845855397528691,1,desktop,15
484,0.22725589477540115,2,0.07575196492513371,7,tablet,9
161,3.129005477764867,7,0.3911256847206084,11,desktop,8
68,7.800877556797962,3,1.9502193891994906,11,desktop,3
289,10.036973319345364,1,5.018486659672682,18,desktop,13
398,2.982546799289389,3,0.7456366998223473,17,desktop,3
277,1.5007441883071553,7,0.1875930235383944,2,tablet,11
304,18.013870871623915,5,3.0023118119373193,7,mobile,23
404,41.60624163187234,5,6.934373605312056,7,tablet,9
384,7.458945469720869,4,1.4917890939441738,10,desktop,3
392,1.8835486366007392,5,0.3139247727667899,3,mobile,17
135,3.1787647172893285,5,0.5297941195482214,12,mobile,12
195,0.18561887410766006,3,0.046404718526915016,3,mobile,12
401,24.56888527693557,3,6.142221319233893,11,tablet,13
128,1.25281043846203,6,0.17897291978029,12,mobile,17
33,8.592406688681558,6,1.227486669811651,4,tablet,0
176,3.2028132860279293,4,0.6405626572055858,16,tablet,20
460,8.078355154069852,9,0.8078355154069852,18,desktop,15
443,10.53888633986027,6,1.5055551914086098,4,desktop,14
371,17.7043919242236,5,2.9507319873706,6,mobile,21
470,2.3120252750453583,5,0.385337545840893,15,mobile,4
375,0.11056729631697196,4,0.02211345926339439,1,desktop,5
22,1.4720807068739052,10,0.13382551880671867,3,tablet,5
238,23.027715288531816,6,3.289673612647402,5,tablet,2
158,20.706013520531226,2,6.902004506843742,17,desktop,15
38,9.098443101964925,4,1.819688620392985,14,tablet,11
230,9.175837185053469,3,2.2939592962633673,9,desktop,3
365,10.937342294075126,2,3.645780764691709,3,desktop,0
51,1.9282202863855216,5,0.32137004773092026,13,mobile,3
438,24.582095607713015,6,3.511727943959002,3,mobile,0
264,5.426096343463181,5,0.9043493905771968,11,desktop,20
283,4.8311079932786845,10,0.43919163575260767,2,mobile,7
27,7.31716932622681,5,1.2195282210378016,15,desktop,23
226,0.48104664291977217,5,0.0801744404866287,13,tablet,4
277,1.8186170504927233,4,0.36372341009854464,19,tablet,1
286,13.395390904239633,4,2.6790781808479265,16,tablet,11
97,0.8642827567184359,3,0.21607068917960898,18,tablet,21
284,9.242022189851156,6,1.320288884264451,7,desktop,16
367,2.815000336004408,4,0.5630000672008816,13,tablet,6
448,4.931422569251883,2,1.643807523083961,4,tablet,10
481,3.4065219195414596,9,0.340652191954146,9,tablet,3
453,4.395484777228535,5,0.7325807962047558,10,tablet,4
317,12.695639866386868,9,1.2695639866386867,9,desktop,5
304,3.5257153960555088,5,0.5876192326759181,7,tablet,10
147,8.356435307057023,5,1.392739217842837,15,mobile,0
4,6.463597866902617,1,3.2317989334513086,8,mobile,9
35,10.896659230926783,5,1.8161098718211306,19,mobile,19
192,27.61921647512969,8,3.0688018305699654,11,mobile,23
49,13.189052712550428,6,1.8841503875072039,5,mobile,20
17,2.4199561324404733,2,0.8066520441468245,2,mobile,10
172,0.31679678824257845,5,0.05279946470709641,10,desktop,23
220,3.041693020055879,5,0.5069488366759799,16,mobile,16
158,9.040606518730973,4,1.8081213037461947,13,tablet,7
477,0.5279527809977468,6,0.07542182585682097,8,mobile,12
46,6.859059560261889,5,1.1431765933769815,9,desktop,19
373,9.084288399875602,6,1.2977554856965146,11,mobile,17
6,4.068318779381004,5,0.678053129896834,11,tablet,21
99,14.736499591467346,4,2.9472999182934694,16,tablet,15
380,1.12718914764678,7,0.1408986434558475,10,desktop,1
233,0.7811050579224701,5,0.13018417632041168,12,desktop,4
37,13.026474102163927,7,1.628309262770491,6,desktop,17
280,6.841702266630686,6,0.977386038090098,12,desktop,2
349,11.660426557331409,4,2.332085311466282,10,mobile,21
497,5.706239991288573,8,0.6340266656987303,18,mobile,16
302,2.828962537585316,4,0.5657925075170632,18,tablet,15
181,17.09823698571196,3,4.27455924642799,4,desktop,5
95,16.0652156396019,5,2.67753593993365,9,desktop,18
99,11.864488197091214,10,1.0785898360992012,7,mobile,6
188,3.1765361498803206,6,0.45379087855433153,18,desktop,17
481,8.921608797234642,4,1.7843217594469283,8,tablet,13
116,4.478099755798221,3,1.1195249389495552,11,tablet,5
191,0.9605073460665323,3,0.24012683651663308,7,desktop,7
253,24.926998435376415,5,4.1544997392294025,9,tablet,14
469,1.4713044881952002,2,0.49043482939840005,8,tablet,14
416,30.004906531227626,6,4.286415218746804,3,mobile,14
